Cost,Gate Count,Optimization Level,Runtime,Transpile Time
9,9,3,0.0784761905670166,0.02001953125
9,9,2,0.08513641357421875,0.013541936874389648
9,9,1,0.08738923072814941,0.012044429779052734
9,9,0,0.08720159530639648,0.010071516036987305
7,7,3,0.08335471153259277,0.026567459106445312
7,7,2,0.08422589302062988,0.02174854278564453
7,7,1,0.06505012512207031,0.11786007881164551
12,12,0,0.08685827255249023,0.011995553970336914
7,7,3,0.06950783729553223,0.025990009307861328
7,7,2,0.08210539817810059,0.02058720588684082
7,7,1,0.08311629295349121,0.018030881881713867
15,15,0,0.08958721160888672,0.009558439254760742
4,4,3,0.07451415061950684,0.019998550415039062
4,4,2,0.08868670463562012,0.014002084732055664
4,4,1,0.09461474418640137,0.013521909713745117
6,6,0,0.09321975708007812,0.00853419303894043
8,4,3,0.08494830131530762,0.022498607635498047
8,4,2,0.08599424362182617,0.014978408813476562
8,4,1,0.09053397178649902,0.011513233184814453
8,4,0,0.09348201751708984,0.009088754653930664
8,4,3,0.08064126968383789,0.029498815536499023
8,4,2,0.08573031425476074,0.017987489700317383
8,4,1,0.08770918846130371,0.01471853256225586
26,10,0,0.09274506568908691,0.014997482299804688
9,9,3,0.08676624298095703,0.028847455978393555
9,9,2,0.11438632011413574,0.020522594451904297
9,9,1,0.0899665355682373,0.01752471923828125
10,10,0,0.08539748191833496,0.010000944137573242
8,8,3,0.07089591026306152,0.024981021881103516
8,8,2,0.08382630348205566,0.01850581169128418
8,8,1,0.08794593811035156,0.0150146484375
9,9,0,0.09572911262512207,0.012095451354980469
8,8,3,0.07132935523986816,0.029058456420898438
8,8,2,0.0879201889038086,0.022500276565551758
8,8,1,0.08457303047180176,0.019014596939086914
12,12,0,0.09161829948425293,0.012502670288085938
4,4,3,0.17127418518066406,0.024001121520996094
4,4,2,0.08850550651550293,0.01984381675720215
4,4,1,0.09165406227111816,0.01899409294128418
19,19,0,0.08797597885131836,0.013516902923583984
10,6,3,0.07072019577026367,0.03229832649230957
10,6,2,0.08617019653320312,0.021996498107910156
10,6,1,0.08742642402648926,0.016622304916381836
13,9,0,0.09244275093078613,0.01302027702331543
12,12,3,0.08391499519348145,0.02105259895324707
12,12,2,0.09412527084350586,0.015990018844604492
12,12,1,0.0899803638458252,0.012992382049560547
12,12,0,0.08772873878479004,0.009989023208618164
11,11,3,0.0754847526550293,0.02904367446899414
11,11,2,0.08711552619934082,0.021993637084960938
11,11,1,0.0899202823638916,0.021601438522338867
19,19,0,0.08624672889709473,0.012606620788574219
8,8,3,0.07482624053955078,0.03152060508728027
8,8,2,0.08652114868164062,0.024539709091186523
8,8,1,0.08717751502990723,0.019098520278930664
18,18,0,0.08568358421325684,0.013983488082885742
5,5,3,0.07052040100097656,0.02693915367126465
5,5,2,0.08920764923095703,0.022488117218017578
5,5,1,0.09132552146911621,0.022126197814941406
13,13,0,0.0890817642211914,0.012964963912963867
5,5,3,0.07501387596130371,0.027065753936767578
5,5,2,0.08716392517089844,0.01989603042602539
5,5,1,0.08889007568359375,0.016484498977661133
20,20,0,0.08765864372253418,0.011511802673339844
11,7,3,0.06654119491577148,0.022153615951538086
11,7,2,0.0880744457244873,0.013006448745727539
11,7,1,0.0848076343536377,0.012013673782348633
11,7,0,0.08771204948425293,0.009006738662719727
11,7,3,0.14633798599243164,0.02913522720336914
11,7,2,0.08088374137878418,0.02024221420288086
11,7,1,0.09106636047363281,0.017008066177368164
14,10,0,0.08052515983581543,0.011483907699584961
10,6,3,0.06736493110656738,0.03298234939575195
10,6,2,0.08379960060119629,0.021059751510620117
10,6,1,0.08737874031066895,0.016028165817260742
13,9,0,0.08612465858459473,0.009491443634033203
11,11,3,0.06706047058105469,0.027942180633544922
11,11,2,0.09125876426696777,0.020990848541259766
11,11,1,0.08990669250488281,0.019915342330932617
16,16,0,0.08653974533081055,0.012993335723876953
7,7,3,0.0706181526184082,0.027490615844726562
7,7,2,0.08460807800292969,0.018010616302490234
7,7,1,0.08827710151672363,0.015503406524658203
11,11,0,0.08313679695129395,0.010018110275268555
5,5,3,0.07071781158447266,0.027133941650390625
5,5,2,0.08487129211425781,0.023529052734375
5,5,1,0.09000062942504883,0.019995450973510742
22,22,0,0.08237576484680176,0.014481782913208008
7,7,3,0.0673220157623291,0.0260922908782959
7,7,2,0.08670330047607422,0.021979808807373047
7,7,1,0.08559513092041016,0.017102718353271484
33,33,0,0.08701825141906738,0.011598348617553711
10,2,3,0.07209134101867676,0.01655435562133789
10,2,2,0.09206175804138184,0.008494138717651367
10,2,1,0.08754801750183105,0.008488655090332031
40,8,0,0.09202718734741211,0.013473033905029297
6,2,3,0.07401728630065918,0.024530887603759766
6,2,2,0.0884244441986084,0.017592668533325195
6,2,1,0.08920621871948242,0.017028093338012695
42,14,0,0.09171438217163086,0.018036365509033203
12,8,3,0.16240477561950684,0.035546064376831055
12,8,2,0.08111357688903809,0.023508787155151367
12,8,1,0.09307479858398438,0.02004528045654297
45,17,0,0.08653640747070312,0.019192934036254883
9,5,3,0.0724482536315918,0.03301668167114258
9,5,2,0.08877825736999512,0.02477097511291504
11,7,1,0.08209371566772461,0.020031213760375977
14,10,0,0.08174967765808105,0.011971473693847656
4,4,3,0.07178258895874023,0.02550482749938965
4,4,2,0.08409261703491211,0.01897716522216797
4,4,1,0.08999013900756836,0.01910567283630371
25,25,0,0.08571696281433105,0.013002872467041016
7,7,3,0.07008051872253418,0.029053449630737305
7,7,2,0.08096861839294434,0.02357792854309082
7,7,1,0.0892798900604248,0.021372556686401367
20,20,0,0.10111236572265625,0.01599884033203125
9,9,3,0.06569314002990723,0.028554916381835938
9,9,2,0.0936880111694336,0.022017240524291992
9,9,1,0.08951187133789062,0.019003868103027344
23,23,0,0.08241844177246094,0.01349020004272461
4,4,3,0.06592464447021484,0.024054527282714844
4,4,2,0.08494114875793457,0.01899552345275879
4,4,1,0.08825397491455078,0.015991926193237305
26,26,0,0.08066916465759277,0.01250314712524414
15,3,3,0.07711410522460938,0.02006387710571289
15,3,2,0.1886293888092041,0.011066436767578125
15,3,1,0.09567642211914062,0.011512041091918945
30,6,0,0.08865571022033691,0.012495279312133789
11,3,3,0.07461953163146973,0.02313971519470215
11,3,2,0.08498287200927734,0.013522624969482422
11,3,1,0.08461475372314453,0.01198887825012207
41,9,0,0.08690142631530762,0.015987634658813477
8,4,3,0.0776214599609375,0.02910923957824707
8,4,2,0.08801484107971191,0.018514394760131836
8,4,1,0.09192085266113281,0.01501917839050293
14,10,0,0.0924983024597168,0.009990453720092773
15,11,3,0.07547545433044434,0.031066179275512695
15,11,2,0.08530211448669434,0.020486116409301758
15,11,1,0.08966445922851562,0.02203083038330078
66,26,0,0.09664750099182129,0.02057027816772461
11,7,3,0.0687870979309082,0.033967018127441406
11,7,2,0.08934450149536133,0.0251619815826416
11,7,1,0.08939146995544434,0.02201104164123535
61,21,0,0.08580327033996582,0.018987655639648438
8,4,3,0.06928491592407227,0.026495933532714844
8,4,2,0.08302021026611328,0.01899862289428711
8,4,1,0.08251523971557617,0.017029523849487305
30,14,0,0.08628964424133301,0.016498565673828125
12,12,3,0.06508374214172363,0.02799820899963379
12,12,2,0.0865025520324707,0.022986650466918945
