Percent Deviation,Acc vs Simulated,Acc vs Actual
0,28.000000000000004
5,20.408163265306122
10,28.000000000000004
15,22.0
20,22.0
25,32.0
30,24.0
35,38.0
40,40.0
45,44.0
50,38.0
55,34.0
60,46.93877551020408
65,40.0
70,30.0
75,38.775510204081634
80,42.0
85,40.0
90,32.6530612244898
95,50.0
