cost,gate count,tqc3TT,tqc3RT,tqc3GC,tqc2TT,tqc2RT,tqc2GC,tqc1TT,tqc1RT,tqc1GC,tqc0TT,tqc0RT,tqc0GC
6,6,0.027406692504882812,0.11011576652526855,6.0,0.018676280975341797,0.12154603004455566,6.0,0.017028093338012695,0.11727404594421387,6.0,0.009990930557250977,0.11830759048461914,14.0
7,2,0.02199864387512207,0.10848045349121094,4.0,0.01507568359375,0.1176910400390625,4.0,0.014483928680419922,0.11712479591369629,4.0,0.01604628562927246,0.2561516761779785,13.0
7,3,0.03218889236450195,0.10804080963134766,5.0,0.01903676986694336,0.12018299102783203,5.0,0.01904296875,0.12117695808410645,5.0,0.015081167221069336,0.11484646797180176,17.0
7,4,0.025012731552124023,0.10812926292419434,10.0,0.017998218536376953,0.12063837051391602,10.0,0.018008947372436523,0.1210165023803711,10.0,0.011026859283447266,0.12816381454467773,10.0
7,5,0.02606678009033203,0.10890746116638184,8.0,0.01898646354675293,0.11437487602233887,8.0,0.017078638076782227,0.12085962295532227,8.0,0.01251840591430664,0.11991310119628906,9.0
7,6,0.027668476104736328,0.11024141311645508,9.0,0.023998022079467773,0.11438155174255371,9.0,0.021025657653808594,0.11649274826049805,9.0,0.013531208038330078,0.11142182350158691,16.0
7,7,0.023801088333129883,0.10583257675170898,8.0,0.16875720024108887,0.09796881675720215,8.0,0.016114473342895508,0.11085224151611328,8.0,0.011498689651489258,0.11444759368896484,19.0
8,3,0.02108001708984375,0.11132287979125977,5.0,0.016990184783935547,0.12623381614685059,5.0,0.015977859497070312,0.1236722469329834,5.0,0.01551508903503418,0.11652517318725586,14.0
8,4,0.022925376892089844,0.1064908504486084,12.0,0.016499757766723633,0.12216567993164062,12.0,0.015022039413452148,0.12329268455505371,12.0,0.010037660598754883,0.12743830680847168,12.0
8,5,0.022989511489868164,0.11325812339782715,10.0,0.019574880599975586,0.11582326889038086,10.0,0.016516685485839844,0.11753582954406738,10.0,0.010075092315673828,0.11308002471923828,11.0
8,6,0.023255109786987305,0.2550623416900635,3.0,0.020125865936279297,0.10881400108337402,3.0,0.017495393753051758,0.1121218204498291,3.0,0.013006448745727539,0.11510324478149414,22.0
8,7,0.026242733001708984,0.10817956924438477,8.0,0.021506786346435547,0.12123274803161621,8.0,0.019007205963134766,0.11744332313537598,8.0,0.013086318969726562,0.10990667343139648,13.0
8,8,0.022620677947998047,0.10716867446899414,4.0,0.01876235008239746,0.1123814582824707,4.0,0.02002573013305664,0.12064194679260254,4.0,0.012985944747924805,0.12160563468933105,16.0
9,3,0.02506113052368164,0.1101694107055664,7.0,0.015513896942138672,0.11807990074157715,7.0,0.015349864959716797,0.11991143226623535,7.0,0.01647329330444336,0.12243342399597168,13.0
9,4,0.02519369125366211,0.11268377304077148,6.0,0.018361568450927734,0.267932653427124,6.0,0.012025117874145508,0.11413908004760742,6.0,0.010013341903686523,0.1166534423828125,6.0
9,5,0.030011415481567383,0.11447477340698242,6.0,0.02006363868713379,0.11466550827026367,6.0,0.018488168716430664,0.1151130199432373,6.0,0.01699542999267578,0.11614227294921875,12.0
9,6,0.026607751846313477,0.11263656616210938,7.0,0.024565458297729492,0.1214749813079834,7.0,0.020039796829223633,0.12900400161743164,7.0,0.015016794204711914,0.11917400360107422,16.0
9,7,0.028876066207885742,0.11589479446411133,12.0,0.025562524795532227,0.11551976203918457,12.0,0.021143436431884766,0.12005066871643066,12.0,0.015509366989135742,0.12271666526794434,19.0
9,8,0.02760028839111328,0.11813998222351074,7.0,0.024170637130737305,0.11743474006652832,7.0,0.021009206771850586,0.31195926666259766,7.0,0.014013290405273438,0.12834620475769043,18.0
9,9,0.025365352630615234,0.11879110336303711,7.0,0.0219879150390625,0.12209010124206543,7.0,0.018008708953857422,0.1256251335144043,7.0,0.011021852493286133,0.11328530311584473,25.0
10,2,0.018598318099975586,0.12082219123840332,2.0,0.008024454116821289,0.12154054641723633,2.0,0.007495403289794922,0.11988162994384766,2.0,0.01352071762084961,0.1289675235748291,11.0
10,4,0.01900458335876465,0.10478758811950684,2.0,0.01651167869567871,0.1154487133026123,2.0,0.015516042709350586,0.11295413970947266,2.0,0.01050567626953125,0.11580586433410645,8.0
10,5,0.02949690818786621,0.11267399787902832,7.0,0.016507625579833984,0.11440181732177734,7.0,0.013490915298461914,0.1221778392791748,7.0,0.010526895523071289,0.26386427879333496,7.0
10,6,0.029546260833740234,0.10544395446777344,4.0,0.018007993698120117,0.11694669723510742,4.0,0.017999887466430664,0.11387491226196289,4.0,0.01800704002380371,0.12108516693115234,23.0
10,7,0.023498058319091797,0.11993002891540527,6.0,0.023018598556518555,0.11252212524414062,6.0,0.01968216896057129,0.11329889297485352,6.0,0.014992475509643555,0.11515974998474121,25.0
10,8,0.022471904754638672,0.10643315315246582,8.0,0.023474931716918945,0.10993671417236328,8.0,0.02049732208251953,0.11695122718811035,8.0,0.01300191879272461,0.1148982048034668,20.0
10,9,0.023386478424072266,0.10520458221435547,10.0,0.02509307861328125,0.11698436737060547,10.0,0.022508621215820312,0.10941934585571289,10.0,0.013993024826049805,0.11251592636108398,31.0
10,10,0.022032976150512695,0.24487543106079102,5.0,0.019006013870239258,0.1129758358001709,5.0,0.0170438289642334,0.12024426460266113,5.0,0.011002540588378906,0.12101006507873535,30.0
11,1,0.023073673248291016,0.11792492866516113,3.0,0.012152671813964844,0.11991071701049805,3.0,0.010494709014892578,0.12066125869750977,3.0,0.006491661071777344,0.12033820152282715,3.0
11,3,0.027936458587646484,0.11552214622497559,4.0,0.020014286041259766,0.11840224266052246,4.0,0.016057491302490234,0.11800003051757812,4.0,0.015138387680053711,0.11922311782836914,13.0
11,4,0.027527809143066406,0.10445094108581543,10.0,0.016070842742919922,0.11756491661071777,10.0,0.01552128791809082,0.11525750160217285,10.0,0.016803979873657227,0.1210792064666748,13.0
11,5,0.0315704345703125,0.2577512264251709,4.0,0.023778200149536133,0.11333632469177246,4.0,0.018088817596435547,0.11285114288330078,4.0,0.01903843879699707,0.12228775024414062,22.0
11,6,0.03152871131896973,0.11657524108886719,6.0,0.023006916046142578,0.1129457950592041,6.0,0.01967144012451172,0.11368393898010254,6.0,0.02008509635925293,0.12409639358520508,25.0
11,7,0.0272371768951416,0.11512064933776855,3.0,0.0195615291595459,0.11729550361633301,3.0,0.017003297805786133,0.11737227439880371,3.0,0.009993791580200195,0.11708760261535645,15.0
11,8,0.025658369064331055,0.11397409439086914,12.0,0.02649235725402832,0.12040424346923828,12.0,0.023099660873413086,0.1148371696472168,12.0,0.013478279113769531,0.12040162086486816,22.0
11,9,0.02432394027709961,0.11294341087341309,9.0,0.023053884506225586,0.11568903923034668,9.0,0.16554927825927734,0.1011037826538086,9.0,0.012986898422241211,0.11098313331604004,17.0
11,10,0.024715662002563477,0.1051931381225586,7.0,0.023499250411987305,0.11157822608947754,7.0,0.021142005920410156,0.1166839599609375,7.0,0.014008522033691406,0.11364030838012695,20.0
11,11,0.021114110946655273,0.1110982894897461,4.0,0.02047252655029297,0.11356425285339355,4.0,0.01851367950439453,0.11371827125549316,4.0,0.012528181076049805,0.11058831214904785,31.0
12,2,0.019047260284423828,0.10963320732116699,4.0,0.013028621673583984,0.13498950004577637,4.0,0.01060628890991211,0.11702108383178711,4.0,0.007012605667114258,0.12096548080444336,4.0
12,3,0.02560877799987793,0.10938024520874023,5.0,0.014028787612915039,0.27863454818725586,5.0,0.014013528823852539,0.1345975399017334,5.0,0.01604461669921875,0.13339662551879883,23.0
12,4,0.022537708282470703,0.12276506423950195,4.0,0.015517234802246094,0.12030887603759766,4.0,0.014024734497070312,0.1172032356262207,4.0,0.015504837036132812,0.1305248737335205,7.0
12,5,0.02457904815673828,0.11480927467346191,5.0,0.021646499633789062,0.12456870079040527,5.0,0.018518924713134766,0.12130355834960938,5.0,0.01952981948852539,0.11783361434936523,14.0
12,6,0.036130666732788086,0.12197375297546387,9.0,0.022591114044189453,0.1250288486480713,9.0,0.017009973526000977,0.12363696098327637,9.0,0.013553619384765625,0.12487411499023438,10.0
12,7,0.027867555618286133,0.12213373184204102,9.0,0.02807331085205078,0.2968935966491699,9.0,0.020006179809570312,0.11847424507141113,9.0,0.014561176300048828,0.11737823486328125,21.0
12,8,0.03249764442443848,0.1140296459197998,6.0,0.023492097854614258,0.11709880828857422,6.0,0.017539024353027344,0.11411213874816895,6.0,0.01752948760986328,0.11384081840515137,19.0
12,9,0.025039196014404297,0.11376547813415527,12.0,0.024077892303466797,0.11495137214660645,12.0,0.01903843879699707,0.11557221412658691,12.0,0.011502742767333984,0.11434459686279297,15.0
12,10,0.02475452423095703,0.1050567626953125,12.0,0.02510833740234375,0.11263418197631836,12.0,0.022576570510864258,0.1116023063659668,12.0,0.01450967788696289,0.11534404754638672,34.0
12,11,0.027508020401000977,0.10695099830627441,10.0,0.02350306510925293,0.25833868980407715,10.0,0.020521879196166992,0.11344408988952637,10.0,0.013083934783935547,0.1124122142791748,25.0
12,12,0.022715091705322266,0.11602139472961426,8.0,0.023032426834106445,0.1344902515411377,8.0,0.024593353271484375,0.12720012664794922,8.0,0.013546943664550781,0.11346697807312012,36.0
13,2,0.028496980667114258,0.11527132987976074,6.0,0.018508434295654297,0.12082719802856445,6.0,0.016691923141479492,0.12696576118469238,6.0,0.015545845031738281,0.11835741996765137,9.0
13,3,0.029503822326660156,0.10471892356872559,6.0,0.020008563995361328,0.11935710906982422,6.0,0.015516996383666992,0.11487293243408203,6.0,0.009018898010253906,0.11721491813659668,9.0
13,4,0.034532785415649414,0.10533475875854492,7.0,0.022005081176757812,0.25771498680114746,7.0,0.017496585845947266,0.1150655746459961,7.0,0.01903700828552246,0.11371326446533203,16.0
13,5,0.021591663360595703,0.10486721992492676,5.0,0.014528751373291016,0.1162114143371582,5.0,0.012999296188354492,0.1261146068572998,5.0,0.014605522155761719,0.12038230895996094,14.0
13,6,0.030211925506591797,0.1163177490234375,11.0,0.02303338050842285,0.12798571586608887,11.0,0.0179898738861084,0.11795878410339355,11.0,0.011506080627441406,0.11402034759521484,12.0
13,7,0.0310971736907959,0.11423301696777344,10.0,0.023486852645874023,0.1192479133605957,10.0,0.020014286041259766,0.11530160903930664,10.0,0.011486291885375977,0.11854743957519531,11.0
13,8,0.033098459243774414,0.2464895248413086,5.0,0.02040386199951172,0.11752176284790039,5.0,0.023491621017456055,0.13495779037475586,5.0,0.01904010772705078,0.11543726921081543,29.0
13,9,0.0275571346282959,0.10728645324707031,9.0,0.0214385986328125,0.11506938934326172,9.0,0.019999027252197266,0.11126422882080078,9.0,0.01347661018371582,0.11509275436401367,33.0
13,10,0.026568174362182617,0.11655449867248535,12.0,0.02463698387145996,0.11971569061279297,12.0,0.020989656448364258,0.11419343948364258,12.0,0.014011383056640625,0.11391758918762207,24.0
13,11,0.02550506591796875,0.10628771781921387,10.0,0.026968955993652344,0.13590264320373535,10.0,0.023018360137939453,0.11367964744567871,10.0,0.014525413513183594,0.11768579483032227,23.0
13,12,0.025567054748535156,0.2722194194793701,9.0,0.026539087295532227,0.1158301830291748,9.0,0.02451300621032715,0.1188969612121582,9.0,0.014028787612915039,0.12000346183776855,34.0
13,13,0.021674394607543945,0.11372852325439453,7.0,0.02254033088684082,0.12105011940002441,7.0,0.01914358139038086,0.11084771156311035,7.0,0.011998176574707031,0.11343240737915039,29.0
14,3,0.021323204040527344,0.10566830635070801,7.0,0.017485857009887695,0.10923004150390625,7.0,0.016041994094848633,0.11715960502624512,7.0,0.01605224609375,0.1147463321685791,16.0
14,4,0.029750347137451172,0.11355829238891602,8.0,0.016019582748413086,0.11910700798034668,8.0,0.015064716339111328,0.1182565689086914,8.0,0.015575647354125977,0.11581015586853027,20.0
14,5,0.03493094444274902,0.31048035621643066,9.0,0.024229764938354492,0.12656855583190918,9.0,0.021026611328125,0.12180471420288086,9.0,0.01849985122680664,0.11854195594787598,21.0
14,6,0.0401911735534668,0.1200859546661377,7.0,0.025577306747436523,0.12196063995361328,7.0,0.020021438598632812,0.12692904472351074,8.0,0.02099895477294922,0.13621115684509277,17.0
14,7,0.02649402618408203,0.11653876304626465,15.0,0.02247929573059082,0.12262582778930664,15.0,0.019173622131347656,0.12939095497131348,15.0,0.011007308959960938,0.12517571449279785,21.0
14,8,0.03884077072143555,0.11188340187072754,11.0,0.0311129093170166,0.11061882972717285,11.0,0.02264237403869629,0.12040901184082031,11.0,0.021518230438232422,0.11889171600341797,23.0
14,9,0.026152610778808594,0.1092836856842041,6.0,0.022016048431396484,0.2658543586730957,6.0,0.017007112503051758,0.12120246887207031,6.0,0.014009952545166016,0.1169133186340332,31.0
14,10,0.028645753860473633,0.11615204811096191,15.0,0.026123523712158203,0.12728428840637207,15.0,0.020504474639892578,0.11211609840393066,15.0,0.014012813568115234,0.11488842964172363,26.0
14,11,0.024690628051757812,0.11376261711120605,12.0,0.02400374412536621,0.11440396308898926,12.0,0.019034147262573242,0.12098479270935059,12.0,0.011005163192749023,0.11798739433288574,17.0
14,12,0.023495197296142578,0.11638879776000977,3.0,0.023019790649414062,0.10933136940002441,3.0,0.020071983337402344,0.1115570068359375,3.0,0.014472246170043945,0.1190195083618164,28.0
14,13,0.025981426239013672,0.11075496673583984,10.0,0.025519847869873047,0.2608153820037842,10.0,0.021496057510375977,0.1093142032623291,10.0,0.01559901237487793,0.11183619499206543,31.0
14,14,0.02302861213684082,0.10513782501220703,6.0,0.019997835159301758,0.11250042915344238,6.0,0.019012928009033203,0.1168665885925293,6.0,0.012015104293823242,0.1175999641418457,30.0
15,3,0.02304387092590332,0.1073460578918457,9.0,0.018027067184448242,0.1146399974822998,9.0,0.013998031616210938,0.11642789840698242,9.0,0.010007619857788086,0.11927318572998047,9.0
15,4,0.02810359001159668,0.10962438583374023,8.0,0.01853013038635254,0.12755513191223145,8.0,0.018551349639892578,0.11509442329406738,8.0,0.016995668411254883,0.11410188674926758,11.0
15,5,0.03104686737060547,0.12217092514038086,5.0,0.018514394760131836,0.2575058937072754,5.0,0.015988826751708984,0.1119849681854248,5.0,0.01601433753967285,0.11915802955627441,18.0
15,6,0.02842545509338379,0.11089110374450684,16.0,0.01802802085876465,0.1161508560180664,16.0,0.015528202056884766,0.11462712287902832,16.0,0.01548457145690918,0.11280632019042969,22.0
15,7,0.029041051864624023,0.10615801811218262,5.0,0.019520998001098633,0.11299610137939453,5.0,0.019013643264770508,0.11861419677734375,5.0,0.019045352935791016,0.12025332450866699,27.0
15,8,0.024736881256103516,0.11434197425842285,5.0,0.023537874221801758,0.11957955360412598,5.0,0.020099639892578125,0.11500310897827148,5.0,0.012556791305541992,0.12565279006958008,26.0
15,9,0.02826380729675293,0.1219487190246582,13.0,0.02761554718017578,0.29576873779296875,13.0,0.021512508392333984,0.13506197929382324,13.0,0.015548944473266602,0.11707687377929688,25.0
15,10,0.031850337982177734,0.10897111892700195,8.0,0.02405548095703125,0.11539101600646973,8.0,0.02357649803161621,0.1126246452331543,8.0,0.023577213287353516,0.11228466033935547,30.0
15,11,0.029570579528808594,0.10872244834899902,11.0,0.02311849594116211,0.11266946792602539,11.0,0.02003192901611328,0.11954593658447266,11.0,0.012085676193237305,0.11544060707092285,19.0
15,12,0.025856494903564453,0.11618924140930176,7.0,0.022033214569091797,0.10700440406799316,7.0,0.020432233810424805,0.11272716522216797,7.0,0.012518644332885742,0.1176753044128418,22.0
15,13,0.02358269691467285,0.1208195686340332,7.0,0.025026798248291016,0.11439299583435059,7.0,0.02005171775817871,0.109954833984375,7.0,0.17029523849487305,0.10143327713012695,25.0
15,14,0.0273129940032959,0.1108405590057373,10.0,0.03003716468811035,0.12300443649291992,10.0,0.023503780364990234,0.10755300521850586,10.0,0.013480901718139648,0.1108391284942627,36.0
15,15,0.023090839385986328,0.12810373306274414,11.0,0.024383068084716797,0.1113736629486084,11.0,0.0201566219329834,0.11460447311401367,11.0,0.01350259780883789,0.11094379425048828,31.0
16,2,0.04448819160461426,0.10489535331726074,14.0,0.015599727630615234,0.12804388999938965,2.0,0.013957977294921875,0.1199798583984375,2.0,0.013021469116210938,0.12823057174682617,10.0
16,4,0.031220674514770508,0.1083674430847168,5.0,0.019529342651367188,0.12692713737487793,5.0,0.01651310920715332,0.26950883865356445,5.0,0.019107341766357422,0.11988425254821777,23.0
16,5,0.03358817100524902,0.11734628677368164,11.0,0.018534183502197266,0.12676143646240234,11.0,0.01701831817626953,0.1271989345550537,11.0,0.01750040054321289,0.1358647346496582,20.0
16,6,0.036498069763183594,0.13274025917053223,9.0,0.02804708480834961,0.12535810470581055,9.0,0.01963019371032715,0.12460207939147949,9.0,0.01919841766357422,0.11989212036132812,16.0
16,7,0.03431367874145508,0.11359739303588867,8.0,0.02050042152404785,0.11836051940917969,8.0,0.018512964248657227,0.1127934455871582,8.0,0.01902174949645996,0.1145780086517334,21.0
16,8,0.030110836029052734,0.10054779052734375,5.0,0.019114017486572266,0.11342549324035645,5.0,0.0200498104095459,0.12012410163879395,5.0,0.019493818283081055,0.25249600410461426,32.0
16,9,0.02869391441345215,0.10798406600952148,7.0,0.02299976348876953,0.11613106727600098,7.0,0.021603107452392578,0.12100410461425781,7.0,0.021524906158447266,0.11919140815734863,22.0
16,10,0.025180339813232422,0.12261772155761719,13.0,0.023616313934326172,0.12305784225463867,13.0,0.01792120933532715,0.12309885025024414,13.0,0.010090351104736328,0.11677670478820801,22.0
16,11,0.035149335861206055,0.11374282836914062,10.0,0.02714395523071289,0.1166989803314209,10.0,0.021072864532470703,0.11389303207397461,10.0,0.021111011505126953,0.12144017219543457,26.0
16,12,0.026441574096679688,0.10646486282348633,7.0,0.02199244499206543,0.10611891746520996,7.0,0.020026206970214844,0.11158132553100586,7.0,0.013529539108276367,0.11221623420715332,24.0
16,13,0.0305478572845459,0.23758149147033691,9.0,0.021548748016357422,0.11092710494995117,9.0,0.021054506301879883,0.10964512825012207,9.0,0.014017105102539062,0.10921764373779297,31.0
16,14,0.0245974063873291,0.10410404205322266,11.0,0.023488759994506836,0.10974431037902832,11.0,0.02353978157043457,0.10790872573852539,11.0,0.01499485969543457,0.12007641792297363,38.0
16,15,0.028052806854248047,0.10770344734191895,10.0,0.0225222110748291,0.10839462280273438,10.0,0.019502878189086914,0.10983681678771973,10.0,0.014996528625488281,0.1119544506072998,29.0
16,16,0.022320032119750977,0.10773205757141113,7.0,0.02202129364013672,0.11902976036071777,7.0,0.01899266242980957,0.1143045425415039,7.0,0.012514352798461914,0.11245107650756836,28.0
17,3,0.02641010284423828,0.10325789451599121,6.0,0.01952362060546875,0.23961234092712402,6.0,0.013599634170532227,0.10821056365966797,6.0,0.015990734100341797,0.11205720901489258,18.0
17,4,0.029161453247070312,0.10323762893676758,12.0,0.016018152236938477,0.11467862129211426,12.0,0.015645265579223633,0.1150362491607666,12.0,0.015558958053588867,0.11525988578796387,21.0
17,5,0.03175830841064453,0.10556650161743164,6.0,0.01999831199645996,0.11571979522705078,6.0,0.017520427703857422,0.11399555206298828,6.0,0.017093658447265625,0.12631440162658691,24.0
17,6,0.027191638946533203,0.11007833480834961,9.0,0.025190114974975586,0.11142349243164062,9.0,0.021115541458129883,0.11757230758666992,9.0,0.01902318000793457,0.11048030853271484,17.0
17,7,0.02822732925415039,0.10735678672790527,7.0,0.0199887752532959,0.11210465431213379,7.0,0.01905345916748047,0.25046873092651367,7.0,0.01200413703918457,0.11134576797485352,12.0
17,8,0.035695791244506836,0.10046267509460449,8.0,0.02262401580810547,0.10398602485656738,8.0,0.021065950393676758,0.10872983932495117,8.0,0.019016504287719727,0.1120305061340332,24.0
17,9,0.03508138656616211,0.10204958915710449,9.0,0.02308177947998047,0.1097412109375,9.0,0.019015073776245117,0.11388063430786133,9.0,0.0190432071685791,0.11450743675231934,29.0
17,10,0.030535459518432617,0.10370349884033203,12.0,0.024598121643066406,0.10716557502746582,12.0,0.023279905319213867,0.1102755069732666,12.0,0.019500732421875,0.11023926734924316,29.0
17,11,0.02330613136291504,0.10743427276611328,8.0,0.022197723388671875,0.11358761787414551,8.0,0.018015146255493164,0.12752652168273926,8.0,0.0125579833984375,0.2356700897216797,23.0
17,12,0.03628897666931152,0.10698485374450684,13.0,0.029566526412963867,0.11466288566589355,13.0,0.024031400680541992,0.11926102638244629,13.0,0.022045135498046875,0.12932372093200684,37.0
17,13,0.02688455581665039,0.11570358276367188,9.0,0.02769184112548828,0.11229538917541504,9.0,0.022027015686035156,0.1126563549041748,9.0,0.014521360397338867,0.12123990058898926,41.0
17,14,0.02341461181640625,0.1095583438873291,12.0,0.025075674057006836,0.1270313262939453,12.0,0.022647857666015625,0.11721372604370117,12.0,0.014037370681762695,0.11601638793945312,28.0
17,15,0.0273435115814209,0.11877226829528809,7.0,0.02414417266845703,0.12070035934448242,7.0,0.025040626525878906,0.1143648624420166,7.0,0.013566255569458008,0.12932157516479492,35.0
17,16,0.026429414749145508,0.1195993423461914,7.0,0.02412891387939453,0.268873929977417,7.0,0.020081043243408203,0.1111292839050293,7.0,0.01364445686340332,0.11752200126647949,46.0
17,17,0.021512985229492188,0.1044306755065918,6.0,0.021565675735473633,0.11452913284301758,6.0,0.02155470848083496,0.10906457901000977,6.0,0.012104034423828125,0.10718226432800293,53.0
18,3,0.027955293655395508,0.11163520812988281,7.0,0.015508174896240234,0.11218881607055664,7.0,0.014490604400634766,0.11239933967590332,7.0,0.014500856399536133,0.11700844764709473,19.0
18,4,0.02561664581298828,0.10074853897094727,6.0,0.015017032623291016,0.11230969429016113,6.0,0.013504743576049805,0.11422395706176758,6.0,0.014504432678222656,0.11646747589111328,18.0
18,5,0.026653289794921875,0.10243821144104004,7.0,0.017534971237182617,0.23999953269958496,7.0,0.012501239776611328,0.11274385452270508,7.0,0.016131162643432617,0.11053299903869629,19.0
18,6,0.05927872657775879,0.10663962364196777,9.0,0.03058934211730957,0.1186668872833252,18.0,0.025076627731323242,0.1092526912689209,18.0,0.016030311584472656,0.11971855163574219,15.0
18,7,0.04921555519104004,0.1252129077911377,14.0,0.035498857498168945,0.13374948501586914,14.0,0.028588056564331055,0.1335582733154297,14.0,0.023595571517944336,0.11167383193969727,29.0
18,8,0.031073331832885742,0.10171222686767578,9.0,0.022110700607299805,0.11447906494140625,9.0,0.02099895477294922,0.10829496383666992,9.0,0.019001007080078125,0.1129920482635498,27.0
18,9,0.03523659706115723,0.10898876190185547,10.0,0.02549910545349121,0.11525917053222656,10.0,0.021594762802124023,0.10775518417358398,10.0,0.02049851417541504,0.11025404930114746,25.0
18,10,0.027113914489746094,0.09507393836975098,10.0,0.020621299743652344,0.1082298755645752,10.0,0.01750969886779785,0.11785554885864258,10.0,0.01750040054321289,0.11155414581298828,27.0
18,11,0.026727914810180664,0.10878920555114746,11.0,0.024007081985473633,0.11435341835021973,11.0,0.022606372833251953,0.11015129089355469,11.0,0.012501716613769531,0.11585283279418945,29.0
18,12,0.024811506271362305,0.11377501487731934,12.0,0.02525162696838379,0.14408063888549805,12.0,0.025014638900756836,0.13852834701538086,12.0,0.018033504486083984,0.1379101276397705,36.0
18,13,0.03868269920349121,0.10607409477233887,13.0,0.02950906753540039,0.11079692840576172,13.0,0.023502349853515625,0.11819887161254883,13.0,0.020017623901367188,0.1147313117980957,26.0
18,14,0.02704477310180664,0.2289412021636963,9.0,0.02101278305053711,0.10650968551635742,9.0,0.017543315887451172,0.11446332931518555,9.0,0.017078161239624023,0.11887526512145996,29.0
18,15,0.022738218307495117,0.10324406623840332,8.0,0.023990631103515625,0.10857963562011719,8.0,0.022539138793945312,0.1053619384765625,8.0,0.014495372772216797,0.10886693000793457,37.0
18,16,0.0259249210357666,0.1044774055480957,11.0,0.02849578857421875,0.11577725410461426,11.0,0.02459883689880371,0.10940790176391602,11.0,0.01549983024597168,0.1131894588470459,52.0
18,17,0.023545503616333008,0.11243295669555664,10.0,0.025643110275268555,0.11251688003540039,10.0,0.022007226943969727,0.11258435249328613,10.0,0.015717506408691406,0.11721920967102051,39.0
18,18,0.022748947143554688,0.10679244995117188,7.0,0.023185014724731445,0.10995149612426758,7.0,0.019539833068847656,0.2400224208831787,7.0,0.010073661804199219,0.10490584373474121,54.0
19,4,0.021875619888305664,0.09887218475341797,8.0,0.0159912109375,0.11722064018249512,8.0,0.016513824462890625,0.11522197723388672,8.0,0.017009735107421875,0.10846948623657227,17.0
19,5,0.035809993743896484,0.10006546974182129,9.0,0.02099299430847168,0.11124992370605469,9.0,0.019058704376220703,0.10907483100891113,9.0,0.01805567741394043,0.11699795722961426,18.0
19,6,0.036754608154296875,0.11785721778869629,16.0,0.026748180389404297,0.1326436996459961,16.0,0.023998737335205078,0.1280078887939453,16.0,0.021008729934692383,0.11863183975219727,28.0
