tqc3,tqc2,tqc1,tqc0,sim
0.07471013069152832,0.08148455619812012,0.245560884475708,0.10073685646057129,0.0029938220977783203
0.10067510604858398,0.10253405570983887,0.10523509979248047,0.09677529335021973,0.002985715866088867
0.10024070739746094,0.11373567581176758,0.11573410034179688,0.10785341262817383,0.0029904842376708984
0.08976030349731445,0.09360313415527344,0.10734748840332031,0.11078023910522461,0.001996755599975586
0.1019587516784668,0.09437704086303711,0.1052541732788086,0.11560559272766113,0.002989530563354492
0.10523581504821777,0.30519914627075195,0.11420869827270508,0.10652756690979004,0.002985239028930664
0.10973572731018066,0.1865217685699463,0.10780858993530273,0.10471987724304199,0.0029921531677246094
0.0957794189453125,0.08275008201599121,0.10924172401428223,0.22194719314575195,0.002991199493408203
0.09725093841552734,0.10081887245178223,0.09875774383544922,0.09528064727783203,0.0019943714141845703
0.2140045166015625,0.09105896949768066,0.09691882133483887,0.10675215721130371,0.004993438720703125
0.10323810577392578,0.10475015640258789,0.11272096633911133,0.09724998474121094,0.002992868423461914
0.10119414329528809,0.11185336112976074,0.10172462463378906,0.21884536743164062,0.003987312316894531
0.11271858215332031,0.09934234619140625,0.10096025466918945,0.10107421875,0.0019960403442382812
0.1072227954864502,0.0902719497680664,0.22987127304077148,0.10475754737854004,0.0019943714141845703
0.10277700424194336,0.10874032974243164,0.11407995223999023,0.11848092079162598,0.0029935836791992188
0.10502862930297852,0.12687039375305176,0.10400104522705078,0.08976006507873535,0.0029921531677246094
0.09873604774475098,0.09884381294250488,0.08249235153198242,0.0776669979095459,0.004985809326171875
0.11116266250610352,0.10471677780151367,0.10166192054748535,0.10244297981262207,0.001993417739868164
0.09924483299255371,0.10530757904052734,0.09041738510131836,0.1067345142364502,0.00399017333984375
0.09436178207397461,0.11301660537719727,0.07978582382202148,0.07444190979003906,0.00399017333984375
0.08230018615722656,0.08477330207824707,0.08567285537719727,0.2414412498474121,0.003991365432739258
0.07978630065917969,0.07679390907287598,0.0822896957397461,0.07687139511108398,0.003986835479736328
0.10175037384033203,0.1026146411895752,0.22756314277648926,0.10210394859313965,0.0029954910278320312
0.12318563461303711,0.10290265083312988,0.10668778419494629,0.09620928764343262,0.0029954910278320312
0.11571478843688965,0.10526180267333984,0.07806277275085449,0.07863259315490723,0.003987789154052734
0.06882452964782715,0.22232675552368164,0.07422780990600586,0.08009600639343262,0.003989458084106445
0.08148717880249023,0.0770714282989502,0.10523176193237305,0.1129007339477539,0.00196075439453125
0.1272130012512207,0.0997626781463623,0.11073493957519531,0.10343813896179199,0.002961397171020508
0.09977054595947266,0.10010695457458496,0.11717700958251953,0.11071205139160156,0.0019659996032714844
0.08077239990234375,0.09628462791442871,0.10851097106933594,0.12410211563110352,0.0029921531677246094
0.236067533493042,0.08377385139465332,0.10552501678466797,0.11188626289367676,0.002991199493408203
0.09778261184692383,0.13866329193115234,0.10327553749084473,0.09673833847045898,0.001994609832763672
0.12577438354492188,0.08798384666442871,0.10870862007141113,0.10575580596923828,0.001996278762817383
0.20347857475280762,0.08827090263366699,0.09824514389038086,0.09873580932617188,0.0026285648345947266
