tqc3,tqc2,tqc1,tqc0,sim
0.28635525703430176,0.12129688262939453,0.12205076217651367,0.12720322608947754,0.003996133804321289
0.10757112503051758,0.11619400978088379,0.21187233924865723,0.2630460262298584,0.005068778991699219
0.10496354103088379,0.12868309020996094,0.13367509841918945,0.1257615089416504,0.0029909610748291016
0.12472653388977051,0.11320686340332031,0.11572432518005371,0.1162877082824707,0.0019931793212890625
0.10980916023254395,0.1282203197479248,0.09075689315795898,0.10161900520324707,0.00499272346496582
0.09127330780029297,0.11874604225158691,0.25438594818115234,0.12690496444702148,0.003991127014160156
0.1282062530517578,0.11714363098144531,0.1275942325592041,0.13017749786376953,0.0029916763305664062
0.26077985763549805,0.11233901977539062,0.10266327857971191,0.12717437744140625,0.0029935836791992188
0.13549256324768066,0.12071585655212402,0.13077497482299805,0.12925434112548828,0.0029931068420410156
0.16627264022827148,0.13255906105041504,0.1186375617980957,0.11974811553955078,0.001993417739868164
0.1135110855102539,0.14592242240905762,0.13299942016601562,0.10976505279541016,0.0029888153076171875
0.09582209587097168,0.10921788215637207,0.12825608253479004,0.12773680686950684,0.0029854774475097656
0.09075403213500977,0.09411787986755371,0.2806828022003174,0.12212634086608887,0.003964424133300781
0.12626361846923828,0.0952610969543457,0.09643983840942383,0.11571621894836426,0.002994537353515625
0.3839230537414551,0.12205314636230469,0.11596322059631348,0.11546087265014648,0.001987934112548828
0.11919283866882324,0.11863994598388672,0.09634947776794434,0.13021183013916016,0.001993894577026367
0.11568999290466309,0.10974645614624023,0.1202394962310791,0.11890196800231934,0.0029942989349365234
0.08083939552307129,0.09512186050415039,0.2539994716644287,0.13385677337646484,0.002992391586303711
0.11618542671203613,0.10790157318115234,0.0887613296508789,0.08437633514404297,0.003989696502685547
0.11737728118896484,0.12636780738830566,0.09066319465637207,0.1057586669921875,0.0019931793212890625
0.10574579238891602,0.12081122398376465,0.1336681842803955,0.12421011924743652,0.0025017261505126953
0.11764311790466309,0.1517503261566162,0.13454985618591309,0.117218017578125,0.0029926300048828125
0.12069869041442871,0.12511563301086426,0.1124730110168457,0.12380695343017578,0.003991842269897461
0.13514995574951172,0.0902090072631836,0.12221097946166992,0.11332345008850098,0.002985715866088867
