tqc3,tqc2,tqc1,tqc0,sim
0.12058568000793457,0.12279534339904785,0.10871052742004395,0.08533382415771484,0.08577322959899902
0.09973692893981934,0.1197199821472168,0.1017448902130127,0.09625363349914551,0.08038067817687988
0.10399746894836426,0.11668872833251953,0.11977410316467285,0.09326672554016113,0.07599401473999023
0.10375189781188965,0.11221551895141602,0.10873723030090332,0.0878150463104248,0.06784462928771973
0.11392760276794434,0.11809229850769043,0.10623669624328613,0.0952916145324707,0.07382392883300781
0.10822105407714844,0.1312088966369629,0.1186983585357666,0.1087491512298584,0.08516383171081543
0.10135340690612793,0.11226248741149902,0.11469340324401855,0.09571480751037598,0.07436418533325195
0.10325407981872559,0.11973834037780762,0.12719392776489258,0.10732316970825195,0.07830142974853516
0.15862321853637695,0.12119364738464355,0.11106371879577637,0.09924650192260742,0.08281183242797852
0.1270895004272461,0.11455559730529785,0.11577558517456055,0.11063981056213379,0.08676767349243164
0.11473703384399414,0.12816643714904785,0.1321580410003662,0.26395440101623535,0.0783088207244873
0.10778307914733887,0.14025449752807617,0.1406543254852295,0.0995781421661377,0.07779312133789062
0.10858488082885742,0.13871216773986816,0.13122105598449707,0.08635950088500977,0.0767974853515625
0.13069367408752441,0.11202239990234375,0.12470817565917969,0.10775208473205566,0.07434201240539551
0.10887360572814941,0.1181955337524414,0.12267637252807617,0.08978152275085449,0.07532119750976562
0.12768268585205078,0.11994647979736328,0.11765503883361816,0.1042335033416748,0.07083249092102051
0.11276102066040039,0.12322020530700684,0.12126350402832031,0.10276126861572266,0.07482218742370605
0.10958075523376465,0.1401677131652832,0.13315248489379883,0.12000489234924316,0.068817138671875
0.11296534538269043,0.12338042259216309,0.13399577140808105,0.20457911491394043,0.0793449878692627
0.277907133102417,0.1266956329345703,0.12775683403015137,0.12765932083129883,0.08213973045349121
0.12419342994689941,0.13220000267028809,0.15992474555969238,0.26137566566467285,0.07382774353027344
0.13115572929382324,0.14513778686523438,0.12617826461791992,0.11576151847839355,0.0907585620880127
0.27164483070373535,0.13380193710327148,0.1211857795715332,0.10873126983642578,0.08146333694458008
0.133009672164917,0.13608837127685547,0.1320199966430664,0.2517731189727783,0.07682347297668457
0.12550950050354004,0.11929559707641602,0.13364791870117188,0.1121833324432373,0.07681536674499512
0.12096881866455078,0.13970947265625,0.1331782341003418,0.10272336006164551,0.07039642333984375
0.13216137886047363,0.13115930557250977,0.15192556381225586,0.2573533058166504,0.06584286689758301
0.1349482536315918,0.12386870384216309,0.13489079475402832,0.09987020492553711,0.07413315773010254
0.12546062469482422,0.13621211051940918,0.12210345268249512,0.10477995872497559,0.07634425163269043
0.14585399627685547,0.13819551467895508,0.14496111869812012,0.12124514579772949,0.07433724403381348
0.1259603500366211,0.1480257511138916,0.13572287559509277,0.1012568473815918,0.08054208755493164
0.149550199508667,0.1526937484741211,0.13007855415344238,0.10592532157897949,0.07734155654907227
0.13930940628051758,0.14764809608459473,0.13788652420043945,0.12115740776062012,0.07981610298156738
0.1341109275817871,0.1665036678314209,0.2113173007965088,0.11220908164978027,0.07781434059143066
0.12833786010742188,0.15295124053955078,0.13965368270874023,0.11475467681884766,0.07796406745910645
0.28345298767089844,0.13857626914978027,0.12749934196472168,0.10234260559082031,0.07482576370239258
0.12993741035461426,0.1516726016998291,0.14389824867248535,0.11997795104980469,0.06981539726257324
0.13527822494506836,0.13183259963989258,0.1331796646118164,0.11852264404296875,0.08180451393127441
0.2041797637939453,0.1586294174194336,0.15262484550476074,0.29673171043395996,0.0747995376586914
0.14215970039367676,0.14743590354919434,0.14314556121826172,0.13265228271484375,0.09275388717651367
0.3228445053100586,0.15448808670043945,0.15478110313415527,0.1304337978363037,0.08031177520751953
0.1647336483001709,0.16758990287780762,0.17717385292053223,0.27210259437561035,0.07857513427734375
0.18547725677490234,0.1896803379058838,0.17485404014587402,0.125380277633667,0.07978367805480957
0.18308019638061523,0.14731144905090332,0.17098283767700195,0.1381092071533203,0.08178257942199707
0.1525568962097168,0.1488049030303955,0.32207512855529785,0.13554668426513672,0.07730650901794434
0.14998435974121094,0.14328622817993164,0.1707758903503418,0.1202402114868164,0.07630777359008789
0.16924023628234863,0.16197490692138672,0.16444158554077148,0.12425684928894043,0.07081151008605957
0.15540337562561035,0.16465115547180176,0.16568398475646973,0.1257016658782959,0.07584786415100098
0.13666677474975586,0.16364240646362305,0.15117335319519043,0.1315474510192871,0.07805037498474121
0.16530251502990723,0.18551158905029297,0.17804670333862305,0.1568899154663086,0.07813310623168945
0.1599280834197998,0.15190339088439941,0.1681816577911377,0.14050722122192383,0.08236455917358398
0.13933062553405762,0.1753535270690918,0.18065428733825684,0.1527693271636963,0.0957486629486084
0.18961405754089355,0.16660833358764648,0.14975571632385254,0.13700413703918457,0.06482720375061035
0.15209436416625977,0.16647052764892578,0.15620779991149902,0.12967681884765625,0.07570838928222656
0.15622234344482422,0.14971470832824707,0.15918850898742676,0.12003016471862793,0.06981253623962402
0.15226173400878906,0.14710712432861328,0.14911508560180664,0.11271405220031738,0.07750153541564941
0.1415095329284668,0.14703941345214844,0.14352178573608398,0.281848669052124,0.07782483100891113
0.2788248062133789,0.14953207969665527,0.14777469635009766,0.2956688404083252,0.07346272468566895
0.16008949279785156,0.14841437339782715,0.14880156517028809,0.15537214279174805,0.07280230522155762
0.15199756622314453,0.15792250633239746,0.1466662883758545,0.12818002700805664,0.07437777519226074
0.17408323287963867,0.16762876510620117,0.18007206916809082,0.1406238079071045,0.0938105583190918
0.16245245933532715,0.16216349601745605,0.26102638244628906,0.33876538276672363,0.07788896560668945
0.1697237491607666,0.18433165550231934,0.1797192096710205,0.13162851333618164,0.08034372329711914
0.17415189743041992,0.16811752319335938,0.1433398723602295,0.11633110046386719,0.23394560813903809
0.14264488220214844,0.2732980251312256,0.15351009368896484,0.1283249855041504,0.07333683967590332
0.16763901710510254,0.15813112258911133,0.15085124969482422,0.13065028190612793,0.07301545143127441
0.15030574798583984,0.16171836853027344,0.1595468521118164,0.26468753814697266,0.07131743431091309
0.16546344757080078,0.1671905517578125,0.15750718116760254,0.29401159286499023,0.08474302291870117
0.1625204086303711,0.17309808731079102,0.213273286819458,0.12018871307373047,0.06586837768554688
0.16469669342041016,0.1730501651763916,0.16412782669067383,0.12141799926757812,0.23511886596679688
0.15397238731384277,0.17410063743591309,0.16725587844848633,0.13286590576171875,0.06981348991394043
0.3188800811767578,0.17555904388427734,0.19052672386169434,0.1500535011291504,0.0826873779296875
0.1669168472290039,0.34290385246276855,0.16983842849731445,0.12721586227416992,0.0767972469329834
0.1617262363433838,0.32363271713256836,0.16476821899414062,0.13495922088623047,0.0767982006072998
0.1581568717956543,0.18248391151428223,0.175140380859375,0.14563250541687012,0.06533932685852051
0.15809893608093262,0.3546261787414551,0.21593403816223145,0.13402390480041504,0.08779287338256836
0.16765069961547852,0.16179895401000977,0.17797112464904785,0.12816882133483887,0.07231545448303223
0.1516878604888916,0.17136788368225098,0.17105412483215332,0.12568902969360352,0.07235312461853027
0.16121339797973633,0.18010497093200684,0.17816829681396484,0.12670207023620605,0.06552505493164062
0.15259623527526855,0.1640326976776123,0.1734628677368164,0.25400352478027344,0.0723416805267334
0.19085025787353516,0.1680915355682373,0.15415406227111816,0.2672240734100342,0.12067890167236328
0.1907808780670166,0.19004487991333008,0.1772608757019043,0.3059818744659424,0.07830405235290527
0.18569564819335938,0.18357205390930176,0.1645069122314453,0.15128493309020996,0.06786155700683594
0.17504119873046875,0.17060399055480957,0.15564537048339844,0.12542152404785156,0.07034540176391602
0.16165661811828613,0.16771483421325684,0.16804170608520508,0.14055728912353516,0.07083964347839355
0.1655869483947754,0.16408133506774902,0.1775510311126709,0.1375563144683838,0.07785797119140625
0.32856035232543945,0.19947528839111328,0.2081749439239502,0.14443278312683105,0.07137084007263184
0.3017420768737793,0.16773056983947754,0.1696300506591797,0.1318964958190918,0.07632231712341309
0.31166958808898926,0.1947176456451416,0.1639690399169922,0.15537405014038086,0.06984710693359375
0.18586206436157227,0.17374444007873535,0.16559290885925293,0.14713811874389648,0.07546377182006836
0.30170369148254395,0.17908477783203125,0.17261075973510742,0.14166831970214844,0.08180642127990723
0.17712187767028809,0.17071247100830078,0.18849802017211914,0.1416475772857666,0.07084059715270996
0.1907637119293213,0.19069910049438477,0.1837475299835205,0.13347482681274414,0.07081055641174316
0.16510653495788574,0.17884063720703125,0.17879581451416016,0.12739944458007812,0.07199788093566895
0.16708779335021973,0.1838829517364502,0.1742260456085205,0.13394808769226074,0.05869174003601074
0.16833209991455078,0.18802332878112793,0.2753438949584961,0.1497359275817871,0.07386136054992676
0.17568230628967285,0.19746088981628418,0.1826944351196289,0.13843202590942383,0.06036067008972168
0.178328275680542,0.1815178394317627,0.17707180976867676,0.1425769329071045,0.07331562042236328
0.17008233070373535,0.1860823631286621,0.2312915325164795,0.13994789123535156,0.0698249340057373
0.20795559883117676,0.16821050643920898,0.18255996704101562,0.27131152153015137,0.07083821296691895
