cost,depth,tqc3TT,tqc3RT,tqc3Counts,tqc3Depth,tqc3Qubits,tqc2TT,tqc2RT,tqc2Counts,tqc2Depth,tqc2Qubits,tqc1TT,tqc1RT,tqc1Counts,tqc1Depth,tqc1Qubits,tqc0TT,tqc0RT,tqc0Counts,tqc0Depth,tqc0Qubits,sim
4,2,1.0625646114349365,3.3713202476501465,"{'00000': 3567, '00001': 64, '10000': 52, '10100': 1, '10101': 1, '11000': 2, '00010': 64, '00011': 2, '00100': 45, '00101': 2, '00110': 3, '01000': 189, '01001': 5, '01010': 2, '01100': 1}",0,{},0.0061686038970947266,3.7105000019073486,"{'00000': 3531, '00001': 82, '10000': 52, '10001': 3, '10100': 1, '11000': 4, '00010': 49, '00011': 4, '00100': 39, '00101': 2, '00110': 2, '01000': 218, '01001': 9, '01010': 3, '01100': 1}",0,{},0.004982471466064453,3.6235063076019287,"{'00000': 3461, '00001': 41, '10000': 51, '10001': 2, '10010': 3, '10100': 5, '11000': 1, '11100': 2, '00010': 74, '00100': 295, '00101': 5, '00110': 7, '01000': 46, '01001': 1, '01010': 1, '01100': 5}",0,{},0.0032508373260498047,3.641660690307617,"{'00000': 3537, '00001': 38, '10000': 61, '10010': 1, '10100': 2, '11000': 1, '00010': 70, '00100': 225, '00101': 4, '00110': 1, '00111': 1, '01000': 59}",6,{0: 6},{'00000': 1024}
4,3,0.010185718536376953,3.6772868633270264,"{'00000': 271, '00001': 4, '10000': 3293, '10001': 79, '10010': 39, '10100': 213, '10101': 4, '10110': 1, '11000': 60, '11001': 2, '11100': 3, '00010': 5, '00100': 22, '01000': 4}",1,{3: 1},0.005982875823974609,3.4806766510009766,"{'00000': 340, '00001': 12, '10000': 3189, '10001': 89, '10010': 232, '10011': 3, '10100': 46, '10101': 3, '10110': 5, '11000': 46, '11001': 1, '11010': 3, '11100': 3, '11110': 1, '00010': 19, '00100': 6, '00110': 1, '01000': 1}",1,{3: 1},0.005959033966064453,3.529984474182129,"{'00000': 425, '00001': 5, '10000': 3158, '10001': 27, '10010': 66, '10100': 203, '10110': 9, '11000': 51, '11001': 2, '11100': 5, '00010': 8, '00100': 29, '01000': 9, '01010': 1, '01100': 2}",1,{4: 1},0.003984689712524414,3.4469547271728516,"{'00000': 381, '00001': 7, '10000': 3145, '10001': 46, '10010': 84, '10011': 2, '10100': 223, '10101': 4, '10110': 7, '10111': 1, '11000': 59, '11100': 2, '00010': 11, '00100': 26, '01000': 1, '01100': 1}",7,"{0: 7, 4: 1}",{'10000': 1024}
7,2,0.009109020233154297,3.3125765323638916,"{'00000': 1035, '00001': 896, '10000': 16, '10001': 11, '10100': 1, '11000': 14, '11001': 15, '11011': 1, '11100': 2, '00010': 11, '00011': 12, '00100': 61, '00101': 49, '00110': 2, '01000': 925, '01001': 825, '01010': 15, '01011': 14, '01100': 53, '01101': 40, '01110': 2}",3,"{0: 3, 1: 3, 3: 1}",0.007139921188354492,3.46207594871521,"{'00000': 1038, '00001': 927, '10000': 16, '10001': 11, '10010': 1, '10100': 1, '11000': 20, '11001': 20, '11010': 1, '00010': 15, '00011': 17, '00100': 54, '00101': 54, '00110': 2, '00111': 1, '01000': 878, '01001': 807, '01010': 15, '01011': 21, '01100': 63, '01101': 35, '01110': 3}",3,"{0: 3, 1: 3, 3: 1}",0.005982637405395508,3.5758464336395264,"{'00000': 934, '00001': 881, '10000': 21, '10001': 9, '10100': 1, '11000': 15, '11001': 20, '11011': 1, '11100': 3, '11101': 2, '00010': 29, '00011': 16, '00100': 65, '00101': 67, '00110': 2, '00111': 1, '01000': 901, '01001': 862, '01010': 23, '01011': 26, '01100': 63, '01101': 56, '01110': 1, '01111': 1}",3,"{0: 3, 3: 3, 1: 1}",0.01196742057800293,3.863405227661133,"{'00000': 922, '00001': 857, '10000': 21, '10001': 25, '10011': 1, '10101': 1, '11000': 11, '11001': 17, '11010': 1, '11100': 3, '00010': 30, '00011': 30, '00100': 87, '00101': 86, '00110': 4, '00111': 2, '01000': 831, '01001': 834, '01010': 21, '01011': 30, '01100': 89, '01101': 88, '01110': 2, '01111': 7}",4,"{0: 4, 3: 4, 1: 1}","{'00001': 267, '01001': 252, '00000': 242, '01000': 263}"
7,3,0.009973526000976562,3.7775659561157227,"{'00000': 1851, '00001': 42, '10000': 35, '10001': 2, '10010': 1, '10100': 30, '10101': 2, '10110': 1, '11000': 3, '11100': 3, '00010': 30, '00011': 4, '00100': 1695, '00101': 45, '00110': 27, '01000': 117, '01001': 2, '01010': 1, '01100': 106, '01101': 3}",3,"{3: 3, 1: 1}",0.007877111434936523,3.735616683959961,"{'00000': 1789, '00001': 41, '10000': 34, '10010': 1, '10100': 28, '11000': 2, '11100': 3, '00010': 12, '00011': 1, '00100': 1573, '00101': 41, '00110': 18, '01000': 243, '01001': 8, '01010': 4, '01011': 1, '01100': 191, '01101': 8, '01110': 2}",3,"{3: 3, 1: 1}",0.00897669792175293,3.402094841003418,"{'00000': 1887, '00001': 20, '10000': 37, '10001': 1, '10100': 22, '10101': 1, '10110': 1, '00010': 60, '00100': 1839, '00101': 17, '00110': 52, '00111': 1, '01000': 27, '01100': 33, '01101': 2}",3,"{2: 3, 0: 1}",0.004989147186279297,3.502990484237671,"{'00000': 1875, '00001': 19, '10000': 35, '10100': 42, '11000': 2, '11100': 2, '00010': 43, '00100': 1827, '00101': 32, '00110': 38, '01000': 41, '01001': 1, '01100': 42, '01110': 1}",7,"{0: 7, 2: 3}","{'00100': 519, '00000': 505}"
7,4,0.00915217399597168,3.450235366821289,"{'00000': 27, '00001': 247, '10000': 4, '10001': 5, '10010': 3, '10011': 51, '11011': 3, '00010': 265, '00011': 3124, '00101': 2, '00110': 3, '00111': 34, '01001': 18, '01010': 25, '01011': 189}",2,"{1: 2, 3: 1}",0.007014274597167969,3.41715145111084,"{'00000': 30, '00001': 227, '10000': 1, '10001': 9, '10010': 5, '10011': 71, '10110': 1, '00010': 256, '00011': 3131, '00100': 3, '00101': 12, '00110': 16, '00111': 193, '01001': 3, '01010': 5, '01011': 35, '01111': 2}",2,"{1: 2, 3: 1}",0.007134914398193359,3.687270402908325,"{'00000': 25, '00001': 285, '10001': 8, '10011': 42, '10111': 3, '11011': 2, '00010': 217, '00011': 3110, '00101': 21, '00110': 13, '00111': 210, '01000': 1, '01001': 6, '01010': 2, '01011': 51, '01111': 4}",2,"{0: 2, 1: 1}",0.005975484848022461,3.605273485183716,"{'00000': 22, '00001': 271, '10001': 7, '10011': 46, '10111': 2, '11011': 1, '00010': 208, '00011': 3171, '00100': 1, '00101': 15, '00110': 13, '00111': 186, '01001': 1, '01010': 1, '01011': 52, '01111': 3}",8,"{0: 8, 1: 1}",{'00011': 1024}
7,5,0.012965679168701172,3.631047010421753,"{'00000': 1905, '00001': 1701, '10000': 25, '10001': 37, '10010': 3, '11000': 2, '00010': 119, '00011': 108, '00100': 40, '00101': 22, '00110': 1, '00111': 3, '01000': 19, '01001': 12, '01010': 2, '01011': 1}",3,"{1: 3, 3: 1}",0.00797724723815918,3.469970941543579,"{'00000': 1957, '00001': 1663, '10000': 29, '10001': 25, '10010': 1, '10100': 1, '11000': 1, '11001': 2, '00010': 25, '00011': 9, '00100': 28, '00101': 22, '00110': 2, '01000': 114, '01001': 111, '01010': 3, '01011': 2, '01100': 1, '01101': 4}",3,"{1: 3, 3: 1}",0.00997304916381836,3.5664610862731934,"{'00000': 1900, '00001': 1669, '10000': 28, '10001': 28, '10011': 1, '10100': 1, '11000': 1, '00010': 52, '00011': 49, '00100': 122, '00101': 94, '00110': 3, '00111': 1, '01000': 25, '01001': 20, '01010': 1, '01011': 3, '01100': 2}",3,"{0: 3, 2: 1}",0.0060214996337890625,3.413516044616699,"{'00000': 1845, '00001': 1714, '10000': 33, '10001': 31, '10100': 4, '10101': 1, '11000': 1, '11100': 1, '00010': 44, '00011': 37, '00100': 132, '00101': 87, '00111': 2, '01000': 34, '01001': 29, '01010': 2, '01100': 3}",11,"{0: 11, 2: 1}","{'00000': 525, '00001': 499}"
