cost,depth,tqc3TT,tqc3RT,tqc3Depth,tqc2TT,tqc2RT,tqc2Depth,tqc1TT,tqc1RT,tqc1Depth,tqc0TT,tqc0RT,tqc0Depth
2,1,0.02224738597869873,0.11694917678833008,3.0,0.014613604545593262,0.10885317325592041,3.0,0.012174153327941894,0.11028902530670166,3.0
3,2,0.02432737350463867,0.10004959106445313,1.5,0.016024851799011232,0.1232527732849121,1.5,0.014407682418823241,0.13110196590423584,1.5
4,2,0.02785370349884033,0.11237583160400391,3.0,0.020525193214416503,0.11535084247589111,3.0,0.0163175106048584,0.1051792860031128,3.0
4,3,0.026028537750244142,0.11596999168395997,1.5,0.017525863647460938,0.11105606555938721,1.5,0.01667776107788086,0.12638630867004394,1.5
5,1,0.018154430389404296,0.10114972591400147,1.0,0.008330535888671876,0.12787058353424072,1.0,0.0084885835647583,0.12720215320587158,1.0
5,2,0.0393559455871582,0.09557211399078369,2.1,0.01828587055206299,0.11792612075805664,2.1,0.014901208877563476,0.1059499740600586,2.1
5,3,0.030303144454956056,0.11762235164642335,3.0,0.02163805961608887,0.10955960750579834,3.0,0.019989800453186036,0.11600897312164307,3.0
5,4,0.026758956909179687,0.10111260414123535,1.6,0.01876091957092285,0.12082772254943848,1.6,0.01712963581085205,0.10906403064727783,1.6
6,2,0.026467084884643555,0.10197675228118896,3.0,0.01798563003540039,0.13434722423553466,3.0,0.015085172653198243,0.10963060855865478,3.0
6,3,0.027082014083862304,0.0989030122756958,2.3,0.03374171257019043,0.10644805431365967,2.3,0.016714596748352052,0.11110391616821289,2.3
6,4,0.028161239624023438,0.10936496257781983,3.0,0.020510935783386232,0.10763006210327149,3.0,0.018003344535827637,0.10845370292663574,3.0
6,5,0.02617306709289551,0.10928170680999756,1.3,0.03430261611938477,0.109832763671875,1.3,0.016457796096801758,0.10925722122192383,1.3
